etext_id,title
1759,"The Black-Bearded Barbarian : The life of George L"
1829,"Mae Madden by Mary Murdoch Mason"
1847,"Songs, Merry and Sad by John Charles McNeill"
1904,"Life and Perambulations of a Mouse by Kilner"
2053,"The American Republic : constitution, tendencies a"
2092,"The Writings of Samuel Adams - Volume 2 by Adams"
2159,"A Little Tour in France by Henry James"
2372,"The Woman-Haters: a yarn of Eastboro twin-lights"
1565,"Last Days of Pompeii by Lytton"
1239,"The Spirit of the Border by Zane Grey"
2322,"Hans Huckebein by Wilhelm Busch"
2519,"A Popular Account of Dr. Livingstone's Expedition"
2547,"Half a Life-Time Ago by Elizabeth Cleghorn Gaskell"
2558,"Poems by George Pope Morris"
2630,"The Interpreters of Genesis and the Interpreters o"
2720,"The Pension Beaurepas by Henry James"
3022,"A Cumberland Vendetta by John Fox"
3085,"Original Short Stories — Volume 09 by Maupassant"
3117,"The Relation of Literature to Life by Warner"
3211,"Mr. Honey's Small Banking Dictionary (English-Germ"
3230,"The Counterpane Fairy by Katharine Pyle"
3348,"The Wandering Jew — Volume 10 by Eugène Sue"
3449,"Arabian nights. English by Anonymous"
2590,"Guy Mannering by Sir Walter Scott"
2990,"Never Again! by Edward Carpenter"
3462,"More Hunting Wasps by Jean-Henri Fabre"
3514,"Human Genome Project, Chromosome Number 14"
3611,"Second Shetland Truck System Report by Guthrie"
3634,"The Guilty River by Wilkie Collins"
3665,"Maurine and Other Poems by Ella Wheeler Wilcox"
3782,"Huntingtower by John Buchan"
3931,"Zibeline — Volume 1 by marquis de Philippe Massa"
4192,"Diary of Samuel Pepys — Volume 68: September/Oct"
4201,"Literary Friends and Acquaintance; a Personal Retr"
4212,"Culture and Anarchy by Matthew Arnold"
4262,"The Golden Bowl — Volume 1 by Henry James"
4332,"The Ghetto and Other Poems by Lola Ridge"
4340,"The British Barbarians by Grant Allen"
4506,"Lost in the Fog by James De Mille"
4575,"粉妝樓31-40回 by Guanzhong Luo"
4678,"Johnson's Lives of the Poets — Volume 2"
4789,"Black Caesar's Clan : a Florida Mystery Story"
5015,"State of the Union Addresses of John Quincy Adams"
5150,"The Ear in the Wall by Arthur B.  Reeve"
5513,"Arachne — Volume 06 by Georg Ebers"
5128,"The Young Carthaginian by G. A.  Henty"
5003,"The Rover Boys in New York by Edward Stratemeyer"
5503,"Serapis — Volume 03 by Georg Ebers"
5521,"The Bride of the Nile — Volume 05 by Georg Ebers"
5522,"The Bride of the Nile — Volume 06 by Georg Ebers"
5563,"Barbara Blomberg — Volume 03 by Georg Ebers"
6050,"The Roots of the Mountains; Wherein Is Told Somewh"
5705,"The Queen of Sheba & My Cousin the Colonel"
5795,"The Secret Rose by W. B.  Yeats"
5871,"Green Fancy by George Barr McCutcheon"
5903,"The History of Don Quixote, Volume 1, Part 01"
5960,"Little Sister Snow by Frances Little"
6197,"Cumner's Son and Other South Sea Folk — Volume 0"
6621,"Poems of the Heart and Home by J. C. Yule"
6919,"Darwiniana : Essays — Volume 02 by Huxley"
7008,"The City of Fire by Grace Livingston Hill"
7034,"Fleurs De Lys, and Other Poems by Arthur Weir"
7038,"Personal Experiences of S. O. Susag by S. O. Susag"
6727,"England under the Tudors by Arthur D.  Innes"
5999,"Guy Mannering — Complete by Sir Walter Scott"
6560,"Deductive Logic by St. George William Joseph Stock"
7168,"Introduction to the Old Testament by McFadyen"
7178,"Swann's Way by Marcel Proust"
7234,"Species and Varieties, Their Origin by Mutation"
7364,"The Albany Depot : a Farce by William Dean Howells"
7449,"Memoirs of General Lafayette : with an Account of"
7533,"A Book of Old Ballads — Volume 3"
7551,"Quotes and Images From The Works of Michel De Mont"
7556,"Quotes and Images From The Works of Mark Twain"
7755,"Godolphin, Volume 6. by Lytton"
7790,"Captain January by Laura Elizabeth Howe Richards"
7829,"American Prisoners of the Revolution by Dandridge"
7133,"The Great Conspiracy, Volume 1 by Logan"
7503,"Mozart auf der Reise nach Prag by Mörike"
7948,"Abbotsford and Newstead Abbey by Washington Irving"
8059,"The Bible, King James version, Book 59: James"
8076,"The History of David Grieve by Mrs. Humphry Ward"
8168,"Gargantua and Pantagruel, Illustrated, Book 3"
8386,"Ptomaine Street by Carolyn Wells"
8452,"Scientific American Supplement, No. 363, December"
8603,"Notes and Queries, Number 01, November 3, 1849"
8653,"East O' the Sun and West O' the Moon"
8813,"Complete Prose Works by Walt Whitman"
8828,"Weymouth New Testament in Modern Speech, Matthew"
8948,"Poems on Serious and Sacred Subjects by Hayley"
9177,"The Royal Game of the Ombre by Anonymous"
9285,"Summer by Edith Wharton"
9090,"Germania and Agricola by Cornelius Tacitus"
8998,"Paris as It Was and as It Is by Francis W. Blagdon"
8922,"Viola Tricolor by Theodor Storm"
9359,"Under Western Eyes by Joseph Conrad"
9980,"Platero Y Yo by Juan Ramon Jimenez"
9996,"""'Tis Sixty Years Since"" by Charles Francis Adams"
9999,"Harriet, the Moses of Her People by Bradford"
10305,"Alexander's Ragtime Band by Billy Murray"
10530,"Ride Railroad Bill by Roger McGuinn"
10576,"The Aeroplane Boys Flight by Langworthy"
10655,"Autobiography of Sir George Biddell Airy by Airy"
10658,"Hilda Lessways by Arnold Bennett"
9948,"The Banner Boy Scouts Afloat by George A. Warren"
9628,"Buried Cities, Complete by Jennie Hall"
9622,"Lyrical Ballads 1798 by Coleridge and Wordsworth"
10349,"Naar het middelpunt der Aarde by Jules Verne"
9887,"Essays in War-Time by Havelock Ellis"
10719,"The Mirror of Literature, Amusement, and Instructi"
10835,"Dr. Johnson's Works: Life, Poems, and Tales, Volum"
10868,"Clerambault by Romain Rolland"
10924,"The Lands of the Saracen by Bayard Taylor"
10935,"The Wonderful Adventures of Nils by Lagerlöf"
11105,"Jack Mason, the Old Sailor by Woodworth"
11244,"A Project for Flying by Robert Hardley"
11348,"The Mirror of Literature, Amusement, and Instructi"
11372,"The Nine-Tenths by James Oppenheim"
11439,"The Snow-Drop by Sarah S. Mower"
11596,"La Maison Tellier by Guy de Maupassant"
10897,"The Wendigo by Algernon Blackwood"
10921,"The World's Greatest Books — Volume 04 — Ficti"
11689,"Are Women People? by Alice Duer Miller"
11783,"Human Genome Project, Build 34, Chromosome Number"
11850,"U.S. Copyright Renewals, 1974 July - December"
12102,"Darrel of the Blessed Isles by Irving Bacheller"
12179,"Vandemark's Folly by Herbert Quick"
12304,"Nancy by Rhoda Broughton"
12391,"Poems by Elizabeth Stoddard"
12506,"Critiques and Addresses by Thomas Henry Huxley"
12576,"The Mirror of Literature, Amusement, and Instructi"
12624,"Our Lady Saint Mary by J. G. H. Barry"
12704,"Briar Rose by Jacob Grimm and Wilhelm Grimm"
13230,"Glossaire franco-canadien et vocabulaire de locuti"
13249,"Our Vanishing Wild Life by William Temple Hornaday"
12015,"Love under Fire by Randall Parrish"
12947,"The Boy Scouts of the Flying Squadron by Shaler"
11892,"Gardening for the Million by Alfred Pink"
13037,"The Rowley Poems by Thomas Chatterton"
13287,"A General History and Collection of Voyages and Tr"
13369,"The Lost Ambassador by E. Phillips  Oppenheim"
13485,"An Enquiry Concerning the Principles of Taste, and"
13885,"Echoes from the Sabine Farm by Field and Field"
13914,"Lettre à Louis XIV by Fénelon"
14022,"The Mirror of Literature, Amusement, and Instructi"
14305,"Roman de Brut. English by Layamon"
14474,"The Chemical History of a Candle by Faraday"
14555,"William Lloyd Garrison by Archibald Henry Grimké"
14136,"The Outdoor Girls at the Hostess House by Hope"
14034,"King Alfred's Viking by Charles W.  Whistler"
14334,"The Range Dwellers by B. M. Bower"
13827,"Fields of Victory by Mrs. Humphry Ward"
14584,"A Compilation of the Messages and Papers of the Pr"
14709,"Lippincott's Magazine of Popular Literature and Sc"
14820,"Une femme d'argent by Hector Malot"
15144,"Punch, or the London Charivari, Volume 103, August"
15216,"Notes and Queries, Number 55, November 16, 1850"
15476,"The Mahabharata of Krishna-Dwaipayana Vyasa, Volum"
15690,"Het Nut der Mechanistische Methode in de Geneeskun"
15856,"Sutherland and Caithness in Saga-Time by Gray"
15862,"Afterwhiles by James Whitcomb Riley"
15931,"A History of English Romanticism in the Nineteenth"
15185,"Quiet Talks on John's Gospel by S. D.  Gordon"
14600,"Theory of Silk Weaving by Arnold Wolfensberger"
15651,"His Grace of Osmonde by Frances Hodgson Burnett"
15068,"Der Schwimmer by John Henry Mackay"
16610,"Chronicles (1 of 6): The Historie of England (6 of"
16025,"The Great Round World and What Is Going On In It,"
16114,"The Knight of the Golden Melice by Adams"
16126,"English Satires by Various"
16158,"The Facts of Reconstruction by John R. Lynch"
16268,"The Story of Jessie by Mabel Quiller-Couch"
16317,"The Art of Public Speaking by Dale Carnagey"
16478,"Records of a Girlhood by Fanny Kemble"
16499,"Henriette by François Coppée"
16565,"History of the Expedition under the Command of Cap"
16589,"The Killer by Stewart Edward White"
31069,"Jean by Charles Paul de Kock"
17044,"Mémoires du duc de Saint-Simon by Saint-Simon"
16843,"Cvičení maličkých ve svatém náboženství k"
16971,"A Prince of Sinners by E. Phillips  Oppenheim"
17038,"History of the English People, Volume II by Green"
17047,"The Half-Hearted by John Buchan"
17533,"Le rêve by Émile Zola"
17565,"Les grandes espérances by Charles Dickens"
17652,"The History of Sir Richard Whittington"
17703,"The Tales Of The Heptameron, Vol. III. (of V.)"
17531,"The Botanical Magazine, Vol. 2 by William Curtis"
17130,"Das blaue Fenster by Hugo Salus"
17828,"Excelsior by Léonce de Larmandie"
17859,"Colloquium heptaplomeres de rerum sublimium arcani"
18030,"Tintta Jaakko by Pietari Päivärinta"
18103,"""Contemptible"", by ""Casualty"""
18162,"As you like it. French by William Shakespeare"
18407,"En chine by Judith Gautier"
18456,"Enrico IV by Luigi Pirandello"
17185,"Stories about the Instinct of Animals, Their Chara"
18417,"The Great Panjandrum Himself by Samuel Foote"
17995,"Ηλέκτρα by Euripides"
18328,"The Story of Sigurd the Volsung and the Fall of th"
18469,"Captain Scraggs by Peter B.  Kyne"
18521,"An Expository Outline of the ""Vestiges of the Natu"
18554,"The Continental Monthly, Vol. 5, No. 2, February,"
18573,"Abraham Lincoln by Richard Henry Stoddard"
18718,"Micah Clarke - Tome III by Sir Arthur Conan Doyle"
18822,"The House of Martha by Frank Richard Stockton"
19035,"Le fauteuil hanté by Gaston Leroux"
19178,"Kyläkertomuksia by Arne Garborg"
19303,"Raftmates by Kirk Munroe"
19577,"Art and Heart by Ella Wheeler Wilcox"
19140,"Girlhood and Womanhood by Sarah Tytler"
19450,"Dorothy and the Wizard in Oz by L. Frank  Baum"
19218,"The History of England in Three Volumes, Vol.III."
18776,"The Wit and Humor of America, Volume IV. (of X.)"
19661,"Tell Me Another Story by Carolyn Sherwin Bailey"
19825,"Herself by E. B.  Lowry"
19839,"Emma by Jane Austen"
19899,"The Honour of the Flag by William Clark Russell"
19902,"The Affectionate Shepherd by Richard Barnfield"
19903,"The American Missionary — Volume 49, No. 5, May,"
20098,"Evening Round Up by William Crosbie Hunter"
20229,"Stories of Comedy"
19974,"Verdades amargas by Cláudio José Nunes"
20034,"Scottish Ghost Stories by Elliott O'Donnell"
19982,"Projet pour la compagnie des transports, postes et"
20111,"With Those Who Wait by Frances Wilson Huard"
20485,"The Lunatic at Large by J. Storer  Clouston"
20536,"De Ziekte der Verbeelding by Hendrik Conscience"
20773,"Le marchand de Venise by William Shakespeare"
20933,"The Natural History of Selborne, Vol. 1 by White"
21041,"Seen and Unseen by E. Katherine  Bates"
21082,"Salmos do prisioneiro by Jaime de Magalhães Lima"
21138,"Love's Meinie by John Ruskin"
21205,"The Gold Trail by Harold Bindloss"
21225,"Scientific American Supplement, No. 1157, March 5,"
21444,"Peritäänkö vihakin? by K. J. Gummerus"
20614,"The Wonder Island Boys: The Mysteries of the Caver"
20709,"From Pole to Pole by Sven Anders Hedin"
21789,"A Discourse of Life and Death, by Mornay; and  Ant"
21887,"Blacksheep! Blacksheep! by Meredith Nicholson"
21900,"The Principles of Breeding by S. L.  Goodale"
21970,"The Scarlet Plague by Jack London"
22091,"The Best Short Stories of 1920"
22124,"The Golden Shoemaker by J. W. Keyworth"
22190,"The Stamps of Canada by Bertram W. H.  Poole"
22031,"The Airplane Boys among the Clouds by Langworthy"
21737,"The Garret and the Garden by R. M.  Ballantyne"
21951,"Jan Amos Komenský by Jan Václav Novák"
22211,"Gilian The Dreamer by Neil Munro"
22354,"The Adventures of Maya the Bee by Waldemar Bonsels"
22358,"Erik Dorn by Ben Hecht"
22427,"One Thousand and One Initial Letters by Owen Jones"
22603,"Rational Horse-Shoeing by John E.  Russell"
22739,"The Human Aura by William Walker Atkinson"
22744,"The Adventurous Seven by Bessie Marchant"
22904,"I've Married Marjorie by Margaret Widdemer"
22941,"Punch, or the London Charivari, Vol. 150, May 3, 1"
23074,"A Voyage round the World by Kingston"
23106,"Helen and Arthur by Caroline Lee Hentz"
23119,"A Forgotten Hero by Emily Sarah Holt"
23138,"Diary in America, Series Two by Frederick Marryat"
23176,"A Michigan Man by Elia Wilkinson Peattie"
22495,"The New Pun Book"
23287,"Lavengro by George Henry Borrow"
23463,"La culotte du brigadier by Florian Pharaon"
23476,"Churchwardens' Manual by George Henry Sumner"
23487,"Tonio, Son of the Sierras by Charles King"
23518,"Punch, or the London Charivari, Vol. 158, 1920-05-"
23549,"Wolf's Head by Mary Noailles Murfree"
23796,"De Geschiedenis van Woutertje Pieterse, Deel 1"
23862,"Merauke, en wat daaraan voorafging by Snelleman"
24081,"L'expiation de Saveli by Henry Gréville"
24076,"Vegetable Dyes by Ethel M. Mairet"
23339,"Indirection by Everett B. Cole"
23548,"The Raid Of The Guerilla by Mary Noailles Murfree"
24223,"小爾雅 by ca. 264-208 B.C. Fu Kong"
24689,"New Italian sketches by John Addington Symonds"
24848,"Rautakorko by Jack London"
24967,"First Oration of Cicero Against Catiline by Cicero"
25009,"The World's Greatest Books — Volume 14 — Philo"
25127,"The Tiger Hunter by Mayne Reid"
25186,"The Border Watch by Joseph A.  Altsheler"
24881,"The Tale of Grumpy Weasel by Arthur Scott Bailey"
24387,"The Community Cook Book by Anonymous"
24914,"Wappin' Wharf by Charles S.  Brooks"
24277,"Card Trick by John Berryman"
25218,"六一詞 by Xiu Ouyang"
25388,"The Herapath Property by J. S.  Fletcher"
25494,"The Young Alaskans by Emerson Hough"
25574,"Recollections of Dante Gabriel Rossetti by Caine"
25687,"Tres Comedias Modernas by Mariano Barranco"
25815,"A New Voyage Round the World, in the years 1823, 2"
25872,"Girls of the Forest by L. T. Meade"
25875,"The Woman from Outside by Hulbert Footner"
25954,"The Opened Shutters by Clara Louise Burnham"
26006,"A Girl's Ride in Iceland by Mrs.  Alec-Tweedie"
26149,"Left Guard Gilbert by Ralph Henry Barbour"
26157,"Three Hats by Arthur Shirley"
26241,"Antony Gray,—Gardener by Leslie Moore"
26372,"Panther Eye by Roy J.  Snell"
25447,"Mysticism and Logic and Other Essays by Russell"
26413,"Selections from early Middle English, 1130-1250"
26425,"Microcosmography by John Earle"
26547,"Blindskär by Minna Canth"
26550,"Children of the Desert by Louis Dodge"
26579,"Love Among the Chickens by P. G.  Wodehouse"
26706,"Manual of Military Training by James A.  Moss"
26787,"Alf the Freebooter"
26864,"Poems for Pale People by Edwin Carty Ranck"
26896,"Notes and Queries, Number 76, April 12, 1851"
26911,"Crooked Trails and Straight by Raine"
27038,"Le Livre 010101, Tome 2 (1998-2003) by Lebert"
27100,"Historia de una parisiense by Octave Feuillet"
27174,"Captain Jim by Mary Grant Bruce"
27019,"My Shipmate—Columbus by Stephen Marlowe"
27280,"The Praise of a Godly Woman by Hannibal Gamon"
27402,"風流悟 by Zuohuasanren"
27493,"Punch or the London Charivari, Vol. 104, May 27, 1"
27510,"Select Masterpieces of Biblical Literature"
27515,"State Trials, Political and Social"
27544,"Epistola de Manoel Mendes Fogaça by Macedo"
27549,"The Seven Secrets by William Le Queux"
27561,"The Boy Chums in the Forest by Wilmer M.  Ely"
27583,"The Importance of the Proof-reader by John Wilson"
27612,"Christmas Eve at Swamp's End by Norman Duncan"
27613,"Reels and Spindles by Evelyn Raymond"
27664,"Zoölogische Philosophie by Lamarck"
27666,"Seek and Find by Oliver Optic"
27800,"Brieven uit en over Amerika by C. V.  Gerritsen"
27805,"The Wind in the Willows by Kenneth Grahame"
27840,"Un tuteur embarrassé by Roger Dombre"
27923,"Betty Leicester by Sarah Orne Jewett"
27929,"The Lady of Loyalty House by Justin H.  McCarthy"
27980,"Wood Rangers by Mayne Reid"
28061,"Λουκιανός - Άπαντα by Lucian"
28079,"The Honest American Voter's Little Catechism for 1"
28199,"Louis Philippe by John S. C.  Abbott"
28205,"Washington Crossing the Delaware by Carlton"
28445,"Madame Roland, Makers of History by Abbott"
28461,"The Combined Maze by May Sinclair"
28591,"Poems with Power to Strengthen the Soul"
28616,"Penshurst Castle by Emma Marshall"
28747,"The Works Of Oliver Wendell Holmes by Holmes"
28792,"Omnilingual by H. Beam Piper"
28877,"Penelope's Progress by Kate Douglas Smith Wiggin"
28923,"Harper's Young People, May 25, 1880 by Various"
28966,"A Dear Little Girl at School by Amy Ella Blanchard"
